DIRECTORIO,departamento,sexo,edad,area,nivel_educativo,estrato,afiliado_salud
8046329,Antioquia,M,26,cabecera,primaria,2,2
8046330,Antioquia,F,39,cabecera,secundaria,2,1
8046330,Antioquia,M,35,cabecera,primaria,2,2
8046330,Antioquia,M,21,cabecera,secundaria,2,2
8046331,Antioquia,M,25,cabecera,tecnico,2,1
8046331,Antioquia,F,23,cabecera,tecnico,2,2
8046331,Antioquia,M,5,cabecera,ninguno,2,1
8046332,Antioquia,F,38,cabecera,primaria,2,1
8046332,Antioquia,F,18,cabecera,secundaria,2,1
8046332,Antioquia,F,19,cabecera,secundaria,2,1
8046332,Antioquia,M,27,cabecera,secundaria,2,1
8046332,Antioquia,F,6,cabecera,ninguno,2,1
8046333,Antioquia,F,40,cabecera,secundaria,2,1
8046333,Antioquia,M,16,cabecera,secundaria,2,1
8046334,Antioquia,F,50,cabecera,secundaria,2,1
8046334,Antioquia,M,38,cabecera,secundaria,2,1
8046334,Antioquia,M,20,cabecera,secundaria,2,1
8046334,Antioquia,F,8,cabecera,primaria,2,1
8046337,Antioquia,M,37,cabecera,secundaria,6,1
8046337,Antioquia,F,34,cabecera,tecnologico,6,1
8046337,Antioquia,F,17,cabecera,universitario,6,1
8046337,Antioquia,M,9,cabecera,primaria,6,1
8046337,Antioquia,F,5,cabecera,ninguno,6,1
8046337,Antioquia,F,47,cabecera,secundaria,6,1
8046338,Antioquia,M,58,cabecera,secundaria,1,1
8046338,Antioquia,F,54,cabecera,secundaria,1,1
8046338,Antioquia,M,25,cabecera,secundaria,1,1
8046339,Antioquia,F,24,cabecera,tecnico,1,1
8046339,Antioquia,M,29,cabecera,tecnico,1,1
8046340,Antioquia,F,40,cabecera,secundaria,1,1
8046340,Antioquia,M,32,cabecera,secundaria,1,2
8046340,Antioquia,M,15,cabecera,secundaria,1,1
8046340,Antioquia,M,8,cabecera,primaria,1,1
8046341,Antioquia,F,35,cabecera,posgrado,5,1
8046341,Antioquia,F,5,cabecera,primaria,5,1
8046341,Antioquia,F,69,cabecera,secundaria,5,1
8046342,Antioquia,M,39,cabecera,universitario,5,1
8046342,Antioquia,F,38,cabecera,posgrado,5,1
8046342,Antioquia,M,4,cabecera,ninguno,5,1
8046343,Antioquia,M,40,cabecera,universitario,5,1
8046343,Antioquia,F,46,cabecera,universitario,5,1
8046344,Antioquia,M,34,cabecera,secundaria,1,1
8046345,Antioquia,M,25,cabecera,secundaria,1,1
8046345,Antioquia,F,23,cabecera,universitario,1,1
8046346,Antioquia,M,25,cabecera,secundaria,1,1
8046349,Antioquia,M,52,cabecera,tecnologico,3,1
8046349,Antioquia,F,51,cabecera,secundaria,3,1
8046349,Antioquia,M,25,cabecera,tecnologico,3,1
8046349,Antioquia,M,20,cabecera,universitario,3,1
8046350,Antioquia,F,58,cabecera,universitario,3,1
8046350,Antioquia,M,53,cabecera,tecnologico,3,1
8046350,Antioquia,M,21,cabecera,universitario,3,1
8046351,Antioquia,F,26,cabecera,tecnico,3,1
8046351,Antioquia,M,43,cabecera,secundaria,3,1
8046352,Antioquia,F,43,cabecera,secundaria,3,1
8046352,Antioquia,M,20,cabecera,tecnologico,3,1
8046352,Antioquia,F,69,cabecera,primaria,3,1
8046353,Antioquia,M,69,cabecera,primaria,3,1
8046353,Antioquia,F,63,cabecera,primaria,3,1
8046353,Antioquia,F,33,cabecera,secundaria,3,1
8046353,Antioquia,M,31,cabecera,secundaria,3,1
8046353,Antioquia,M,12,cabecera,secundaria,3,1
8046353,Antioquia,F,6,cabecera,ninguno,3,1
8046353,Antioquia,M,27,cabecera,secundaria,3,1
8046353,Antioquia,F,6,cabecera,primaria,3,1
8046354,Antioquia,M,55,cabecera,universitario,3,1
8046354,Antioquia,F,52,cabecera,secundaria,3,1
8046354,Antioquia,M,30,cabecera,secundaria,3,1
8046355,Antioquia,M,28,cabecera,secundaria,3,1
8046357,Antioquia,M,48,cabecera,primaria,1,1
8046357,Antioquia,F,49,cabecera,secundaria,1,1
8046358,Antioquia,M,58,cabecera,primaria,3,1
8046358,Antioquia,F,58,cabecera,secundaria,3,1
8046358,Antioquia,F,34,cabecera,secundaria,3,1
8046358,Antioquia,F,3,cabecera,ninguno,3,1
8046359,Antioquia,M,32,cabecera,tecnico,1,1
8046359,Antioquia,F,25,cabecera,tecnico,1,1
8046359,Antioquia,F,46,cabecera,secundaria,1,1
8046361,Antioquia,M,38,cabecera,secundaria,2,1
8046361,Antioquia,F,40,cabecera,secundaria,2,1
8046361,Antioquia,M,19,cabecera,secundaria,2,1
8046362,Antioquia,F,58,cabecera,secundaria,2,1
8046362,Antioquia,M,35,cabecera,universitario,2,1
8046363,Antioquia,M,79,cabecera,primaria,3,1
8046363,Antioquia,F,74,cabecera,primaria,3,1
8046363,Antioquia,M,41,cabecera,tecnologico,3,1
8046364,Antioquia,M,51,cabecera,tecnologico,3,1
8046364,Antioquia,F,41,cabecera,posgrado,3,1
8046364,Antioquia,M,21,cabecera,tecnico,3,1
8046364,Antioquia,F,14,cabecera,secundaria,3,1
8046365,Antioquia,F,64,cabecera,primaria,3,1
8046365,Antioquia,M,29,cabecera,secundaria,3,1
8046366,Antioquia,F,56,cabecera,posgrado,3,1
8046367,Antioquia,M,68,cabecera,secundaria,1,1
8046367,Antioquia,F,49,cabecera,primaria,1,1
8046368,Antioquia,M,33,cabecera,secundaria,1,1
8046368,Antioquia,F,27,cabecera,tecnico,1,1
8046368,Antioquia,F,8,cabecera,primaria,1,1
8046370,Antioquia,F,43,cabecera,posgrado,3,1
8046370,Antioquia,M,33,cabecera,secundaria,3,1
8046370,Antioquia,F,22,cabecera,universitario,3,1
8046370,Antioquia,F,3,cabecera,ninguno,3,1
8046370,Antioquia,F,59,cabecera,primaria,3,1
8046371,Antioquia,F,50,cabecera,universitario,3,1
8046371,Antioquia,F,11,cabecera,primaria,3,1
8046371,Antioquia,M,40,cabecera,universitario,3,2
8046371,Antioquia,M,14,cabecera,secundaria,3,1
8046371,Antioquia,M,37,cabecera,universitario,3,1
8046372,Antioquia,F,37,cabecera,tecnico,3,1
8046372,Antioquia,M,38,cabecera,tecnologico,3,1
8046372,Antioquia,M,13,cabecera,secundaria,3,1
8046372,Antioquia,F,5,cabecera,ninguno,3,1
8046373,Antioquia,F,55,cabecera,secundaria,2,1
8046373,Antioquia,F,18,cabecera,tecnologico,2,1
8046374,Antioquia,F,65,cabecera,secundaria,2,1
8046374,Antioquia,M,38,cabecera,universitario,2,1
8046375,Antioquia,M,37,cabecera,tecnico,2,1
8046375,Antioquia,F,32,cabecera,tecnologico,2,1
8046375,Antioquia,F,4,cabecera,ninguno,2,1
8046376,Antioquia,M,25,cabecera,tecnico,1,1
8046377,Antioquia,F,62,cabecera,primaria,2,1
8046377,Antioquia,F,65,cabecera,primaria,2,1
8046377,Antioquia,F,11,cabecera,secundaria,2,1
8046377,Antioquia,F,25,cabecera,secundaria,2,1
8046377,Antioquia,M,3,cabecera,ninguno,2,1
8046378,Antioquia,F,93,cabecera,primaria,5,1
8046379,Antioquia,F,44,cabecera,tecnico,2,1
8046379,Antioquia,M,24,cabecera,secundaria,2,1
8046379,Antioquia,F,79,cabecera,primaria,2,1
8046380,Antioquia,F,36,cabecera,posgrado,5,1
8046381,Antioquia,M,79,cabecera,secundaria,5,1
8046381,Antioquia,F,77,cabecera,universitario,5,1
8046383,Antioquia,M,28,cabecera,posgrado,5,1
8046383,Antioquia,M,27,cabecera,posgrado,5,1
8046387,Antioquia,F,76,cabecera,secundaria,4,1
8046387,Antioquia,F,48,cabecera,universitario,4,1
8046387,Antioquia,M,46,cabecera,posgrado,4,1
8046389,Antioquia,M,34,cabecera,secundaria,4,1
8046389,Antioquia,F,34,cabecera,secundaria,4,1
8046389,Antioquia,F,9,cabecera,primaria,4,1
8046389,Antioquia,M,5,cabecera,ninguno,4,1
8046389,Antioquia,F,3,cabecera,ninguno,4,1
8046389,Antioquia,F,3,cabecera,ninguno,4,1
8046391,Antioquia,M,84,cabecera,universitario,4,1
8046391,Antioquia,M,42,cabecera,secundaria,4,1
8046392,Antioquia,F,30,cabecera,secundaria,2,1
8046392,Antioquia,M,27,cabecera,secundaria,2,1
8046392,Antioquia,M,12,cabecera,primaria,2,1
8046393,Antioquia,F,34,cabecera,tecnologico,1,1
8046393,Antioquia,F,11,cabecera,secundaria,1,1
8046394,Antioquia,M,31,cabecera,tecnologico,3,1
8046394,Antioquia,F,31,cabecera,secundaria,3,1
8046395,Antioquia,M,73,cabecera,secundaria,3,1
8046395,Antioquia,F,72,cabecera,secundaria,3,1
8046396,Antioquia,M,51,cabecera,secundaria,2,1
8046396,Antioquia,F,42,cabecera,tecnico,2,1
8046396,Antioquia,M,24,cabecera,universitario,2,1
8046396,Antioquia,F,21,cabecera,universitario,2,1
8046397,Antioquia,F,67,cabecera,primaria,2,1
8046398,Antioquia,M,53,cabecera,tecnologico,3,1
8046398,Antioquia,F,45,cabecera,tecnologico,3,1
8046398,Antioquia,F,25,cabecera,universitario,3,1
8046398,Antioquia,F,16,cabecera,secundaria,3,1
8046400,Antioquia,F,48,cabecera,universitario,2,1
8046401,Antioquia,M,55,cabecera,secundaria,2,1
8046401,Antioquia,F,61,cabecera,tecnico,2,1
8046402,Antioquia,M,33,cabecera,tecnico,3,2
8046405,Antioquia,F,65,cabecera,primaria,3,1
8046405,Antioquia,M,39,cabecera,secundaria,3,1
8046405,Antioquia,F,34,cabecera,universitario,3,1
8046405,Antioquia,M,15,cabecera,secundaria,3,1
8046406,Antioquia,F,59,cabecera,primaria,2,1
8046406,Antioquia,M,56,cabecera,primaria,2,1
8046406,Antioquia,M,35,cabecera,secundaria,2,2
8046406,Antioquia,F,34,cabecera,secundaria,2,1
8046406,Antioquia,M,18,cabecera,secundaria,2,1
8046406,Antioquia,F,10,cabecera,primaria,2,1
8046408,Antioquia,M,81,cabecera,primaria,3,1
8046410,Antioquia,M,65,cabecera,ninguno,2,1
8046410,Antioquia,F,55,cabecera,primaria,2,2
8046410,Antioquia,F,27,cabecera,secundaria,2,1
8046410,Antioquia,F,4,cabecera,ninguno,2,1
8046410,Antioquia,M,29,cabecera,secundaria,2,1
8046410,Antioquia,F,21,cabecera,secundaria,2,2
8046410,Antioquia,F,7,cabecera,primaria,2,2
8046410,Antioquia,M,5,cabecera,ninguno,2,2
8046411,Antioquia,M,52,cabecera,tecnologico,3,1
8046411,Antioquia,F,53,cabecera,tecnico,3,1
8046411,Antioquia,F,17,cabecera,tecnico,3,1
8046412,Antioquia,F,45,cabecera,universitario,3,1
8046412,Antioquia,F,67,cabecera,primaria,3,1
8046413,Antioquia,F,74,cabecera,secundaria,3,1
8046413,Antioquia,M,43,cabecera,tecnico,3,1
8046413,Antioquia,F,46,cabecera,secundaria,3,1
8046414,Antioquia,M,47,cabecera,tecnologico,3,1
8046414,Antioquia,F,45,cabecera,tecnologico,3,1
8046414,Antioquia,M,27,cabecera,universitario,3,1
8046414,Antioquia,M,22,cabecera,universitario,3,1
8046416,Antioquia,F,24,cabecera,secundaria,1,1
8046417,Antioquia,F,52,cabecera,universitario,1,1
8046417,Antioquia,F,19,cabecera,universitario,1,1
8046418,Antioquia,M,51,cabecera,primaria,1,1
8046418,Antioquia,F,47,cabecera,secundaria,1,1
8046418,Antioquia,F,19,cabecera,secundaria,1,1
8046419,Antioquia,F,22,cabecera,tecnico,1,1
8046419,Antioquia,F,50,cabecera,secundaria,1,1
8046420,Antioquia,M,57,cabecera,secundaria,2,9
8046421,Antioquia,M,67,cabecera,primaria,2,1
8046421,Antioquia,F,63,cabecera,primaria,2,1
8046421,Antioquia,F,29,cabecera,tecnico,2,1
8046422,Antioquia,F,43,cabecera,tecnologico,3,1
8046423,Antioquia,M,70,cabecera,universitario,3,1
8046424,Antioquia,F,38,cabecera,secundaria,2,1
8046424,Antioquia,M,15,cabecera,secundaria,2,1
8046424,Antioquia,F,22,cabecera,secundaria,2,1
8046424,Antioquia,F,3,cabecera,ninguno,2,1
8046425,Antioquia,F,66,cabecera,tecnologico,3,1
8046425,Antioquia,M,45,cabecera,tecnologico,3,1
8046425,Antioquia,M,44,cabecera,secundaria,3,1
8046426,Antioquia,M,68,cabecera,secundaria,3,1
8046426,Antioquia,F,53,cabecera,secundaria,3,1
8046427,Antioquia,M,49,cabecera,secundaria,3,1
8046427,Antioquia,F,38,cabecera,secundaria,3,1
8046427,Antioquia,F,18,cabecera,universitario,3,1
8046428,Antioquia,M,84,cabecera,universitario,3,1
8046428,Antioquia,M,89,cabecera,tecnico,3,1
8046429,Antioquia,F,37,cabecera,secundaria,3,1
8046429,Antioquia,M,21,cabecera,secundaria,3,1
8046429,Antioquia,F,17,cabecera,secundaria,3,1
8046430,Antioquia,F,55,cabecera,tecnico,3,1
8046430,Antioquia,F,28,cabecera,tecnologico,3,1
8046431,Antioquia,M,48,cabecera,ninguno,3,1
8046434,Antioquia,M,54,cabecera,universitario,4,1
8046434,Antioquia,F,44,cabecera,posgrado,4,1
8046436,Antioquia,M,43,cabecera,tecnologico,4,1
8046436,Antioquia,F,39,cabecera,tecnologico,4,1
8046436,Antioquia,F,12,cabecera,secundaria,4,1
8046436,Antioquia,M,9,cabecera,primaria,4,1
8046437,Antioquia,F,53,cabecera,universitario,4,1
8046437,Antioquia,M,31,cabecera,universitario,4,2
8046437,Antioquia,F,13,cabecera,secundaria,4,1
8046439,Antioquia,M,65,cabecera,universitario,4,1
8046439,Antioquia,F,59,cabecera,posgrado,4,1
8046439,Antioquia,F,28,cabecera,universitario,4,1
8046440,Antioquia,M,44,cabecera,universitario,4,1
8046440,Antioquia,F,40,cabecera,universitario,4,1
8046440,Antioquia,M,11,cabecera,primaria,4,1
8046440,Antioquia,M,11,cabecera,ninguno,4,1
8046441,Antioquia,M,57,cabecera,secundaria,4,1
8046441,Antioquia,F,51,cabecera,tecnico,4,1
8046441,Antioquia,M,32,cabecera,universitario,4,1
8046441,Antioquia,F,29,cabecera,universitario,4,1
8046442,Antioquia,F,66,cabecera,secundaria,4,1
8046442,Antioquia,F,42,cabecera,universitario,4,1
8046442,Antioquia,M,45,cabecera,tecnico,4,1
8046442,Antioquia,M,9,cabecera,primaria,4,1
8046443,Antioquia,M,58,cabecera,universitario,4,1
8046443,Antioquia,F,56,cabecera,universitario,4,1
8046443,Antioquia,M,25,cabecera,universitario,4,1
8046443,Antioquia,M,18,cabecera,universitario,4,1
8046444,Antioquia,F,44,cabecera,secundaria,3,1
8046445,Antioquia,M,40,cabecera,posgrado,4,1
8046445,Antioquia,F,38,cabecera,posgrado,4,1
8046445,Antioquia,F,5,cabecera,primaria,4,1
8046446,Antioquia,M,44,cabecera,posgrado,5,1
8046447,Antioquia,M,55,cabecera,posgrado,5,1
8046448,Antioquia,M,56,cabecera,posgrado,5,1
8046448,Antioquia,F,55,cabecera,posgrado,5,1
8046448,Antioquia,F,22,cabecera,universitario,5,1
8046448,Antioquia,F,19,cabecera,universitario,5,1
8046449,Antioquia,M,82,cabecera,secundaria,5,1
8046449,Antioquia,F,75,cabecera,secundaria,5,1
8046450,Antioquia,F,73,cabecera,primaria,3,1
8046452,Antioquia,F,64,cabecera,tecnico,3,1
8046452,Antioquia,F,88,cabecera,primaria,3,1
8046453,Antioquia,M,77,cabecera,secundaria,3,1
8046453,Antioquia,F,74,cabecera,secundaria,3,1
8046453,Antioquia,M,34,cabecera,universitario,3,1
8046453,Antioquia,F,28,cabecera,universitario,3,1
8046453,Antioquia,F,5,cabecera,ninguno,3,1
8046455,Antioquia,M,34,cabecera,tecnologico,3,1
8046455,Antioquia,M,46,cabecera,secundaria,3,1
8046456,Antioquia,F,66,cabecera,primaria,3,1
8046456,Antioquia,M,43,cabecera,secundaria,3,1
8046456,Antioquia,M,33,cabecera,secundaria,3,1
8046457,Antioquia,F,79,cabecera,primaria,3,1
8046457,Antioquia,M,54,cabecera,secundaria,3,1
8046457,Antioquia,M,48,cabecera,secundaria,3,1
8046457,Antioquia,M,44,cabecera,secundaria,3,1
8046458,Antioquia,M,19,cabecera,secundaria,3,1
8046458,Antioquia,F,20,cabecera,secundaria,3,1
8046459,Antioquia,F,33,cabecera,secundaria,1,1
8046459,Antioquia,M,30,cabecera,secundaria,1,1
8046459,Antioquia,M,4,cabecera,ninguno,1,1
8046460,Antioquia,F,34,cabecera,secundaria,1,1
8046460,Antioquia,F,10,cabecera,primaria,1,1
8046461,Antioquia,F,31,cabecera,secundaria,1,1
8046461,Antioquia,M,8,cabecera,primaria,1,1
8046461,Antioquia,F,4,cabecera,ninguno,1,1
8046462,Atlántico,M,37,cabecera,universitario,4,1
8046462,Atlántico,F,35,cabecera,tecnico,4,1
8046462,Atlántico,F,5,cabecera,ninguno,4,1
8046463,Atlántico,M,53,cabecera,tecnico,3,1
8046463,Atlántico,F,48,cabecera,universitario,3,1
8046463,Atlántico,F,14,cabecera,secundaria,3,1
8046464,Atlántico,F,69,cabecera,posgrado,4,1
8046465,Atlántico,F,36,cabecera,universitario,4,1
8046465,Atlántico,F,7,cabecera,primaria,4,1
8046465,Atlántico,F,55,cabecera,tecnico,4,1
8046466,Atlántico,M,58,cabecera,secundaria,4,1
8046466,Atlántico,F,54,cabecera,universitario,4,1
8046466,Atlántico,F,24,cabecera,universitario,4,1
8046466,Atlántico,M,17,cabecera,secundaria,4,1
8046467,Atlántico,M,75,cabecera,universitario,4,1
8046467,Atlántico,F,57,cabecera,secundaria,4,1
8046468,Atlántico,F,65,cabecera,tecnico,4,1
8046468,Atlántico,M,76,cabecera,secundaria,4,1
8046468,Atlántico,M,64,cabecera,primaria,4,1
8046468,Atlántico,F,42,cabecera,primaria,4,1
8046469,Atlántico,M,37,cabecera,tecnico,4,1
8046469,Atlántico,F,37,cabecera,secundaria,4,1
8046469,Atlántico,F,16,cabecera,secundaria,4,1
8046469,Atlántico,M,9,cabecera,primaria,4,1
8046469,Atlántico,F,6,cabecera,primaria,4,1
8046469,Atlántico,F,70,cabecera,universitario,4,1
8046470,Atlántico,M,29,cabecera,universitario,4,1
8046471,Atlántico,M,91,cabecera,primaria,3,1
8046472,Atlántico,F,81,cabecera,primaria,4,1
8046472,Atlántico,F,60,cabecera,secundaria,4,1
8046472,Atlántico,F,25,cabecera,tecnico,4,1
8046472,Atlántico,F,50,cabecera,secundaria,4,1
8046473,Atlántico,F,42,cabecera,posgrado,3,1
8046473,Atlántico,M,39,cabecera,universitario,3,1
8046473,Atlántico,F,13,cabecera,secundaria,3,1
8046473,Atlántico,M,10,cabecera,primaria,3,1
8046474,Atlántico,F,74,cabecera,posgrado,4,1
8046474,Atlántico,M,38,cabecera,posgrado,4,1
8046474,Atlántico,F,41,cabecera,posgrado,4,1
8046474,Atlántico,F,4,cabecera,ninguno,4,1
8046476,Atlántico,M,70,cabecera,universitario,4,1
8046477,Atlántico,M,80,cabecera,universitario,4,1
8046477,Atlántico,F,64,cabecera,secundaria,4,1
8046477,Atlántico,M,60,cabecera,secundaria,4,1
8046480,Atlántico,M,58,cabecera,universitario,6,1
8046480,Atlántico,F,50,cabecera,universitario,6,1
8046480,Atlántico,F,13,cabecera,secundaria,6,1
8046480,Atlántico,F,24,cabecera,primaria,6,1
8046481,Atlántico,F,75,cabecera,universitario,6,1
8046481,Atlántico,F,50,cabecera,universitario,6,2
8046481,Atlántico,F,20,cabecera,universitario,6,1
8046481,Atlántico,F,15,cabecera,secundaria,6,2
8046483,Atlántico,F,62,cabecera,universitario,6,1
8046484,Atlántico,F,55,cabecera,posgrado,3,1
8046484,Atlántico,M,62,cabecera,posgrado,3,1
8046484,Atlántico,F,21,cabecera,universitario,3,1
8046484,Atlántico,F,18,cabecera,universitario,3,1
8046485,Atlántico,F,74,cabecera,universitario,6,1
8046485,Atlántico,M,77,cabecera,secundaria,6,1
8046488,Atlántico,M,54,cabecera,universitario,4,1
8046488,Atlántico,F,55,cabecera,tecnico,4,1
8046488,Atlántico,F,19,cabecera,universitario,4,1
8046489,Atlántico,M,79,cabecera,secundaria,4,1
8046489,Atlántico,F,74,cabecera,secundaria,4,1
8046490,Atlántico,F,80,cabecera,secundaria,4,1
8046491,Atlántico,M,46,cabecera,posgrado,4,1
8046491,Atlántico,F,40,cabecera,universitario,4,1
8046491,Atlántico,M,19,cabecera,universitario,4,1
8046491,Atlántico,M,7,cabecera,primaria,4,1
8046493,Atlántico,F,67,cabecera,tecnico,3,1
8046493,Atlántico,M,68,cabecera,universitario,3,1
8046493,Atlántico,F,32,cabecera,universitario,3,1
8046493,Atlántico,M,5,cabecera,ninguno,3,1
8046494,Atlántico,F,71,cabecera,secundaria,3,1
8046494,Atlántico,M,72,cabecera,ninguno,3,1
8046495,Atlántico,F,43,cabecera,universitario,3,1
8046495,Atlántico,F,8,cabecera,primaria,3,1
8046495,Atlántico,F,25,cabecera,universitario,3,1
8046496,Atlántico,F,65,cabecera,primaria,3,1
8046498,Atlántico,M,45,cabecera,secundaria,1,1
8046498,Atlántico,F,41,cabecera,secundaria,1,1
8046498,Atlántico,M,40,cabecera,secundaria,1,1
8046498,Atlántico,M,19,cabecera,tecnico,1,1
8046498,Atlántico,M,18,cabecera,tecnico,1,1
8046498,Atlántico,M,15,cabecera,secundaria,1,1
8046499,Atlántico,M,40,cabecera,secundaria,1,1
8046499,Atlántico,F,50,cabecera,primaria,1,1
8046499,Atlántico,M,22,cabecera,secundaria,1,1
8046500,Atlántico,F,72,cabecera,secundaria,1,1
8046501,Atlántico,M,65,cabecera,ninguno,1,1
8046501,Atlántico,F,54,cabecera,secundaria,1,1
8046501,Atlántico,M,26,cabecera,secundaria,1,1
8046502,Atlántico,F,27,cabecera,secundaria,1,1
8046502,Atlántico,M,38,cabecera,secundaria,1,1
8046502,Atlántico,M,9,cabecera,primaria,1,1
8046502,Atlántico,M,5,cabecera,ninguno,1,1
8046502,Atlántico,F,50,cabecera,primaria,1,1
8046503,Atlántico,F,67,cabecera,primaria,1,1
8046503,Atlántico,M,70,cabecera,primaria,1,1
8046503,Atlántico,F,45,cabecera,ninguno,1,1
8046504,Atlántico,M,45,cabecera,secundaria,1,1
8046505,Atlántico,M,46,cabecera,secundaria,1,1
8046505,Atlántico,F,39,cabecera,secundaria,1,1
8046505,Atlántico,M,8,cabecera,primaria,1,1
8046505,Atlántico,M,5,cabecera,primaria,1,1
8046506,Atlántico,F,51,cabecera,primaria,1,1
8046506,Atlántico,M,55,cabecera,tecnico,1,1
8046506,Atlántico,M,18,cabecera,secundaria,1,1
8046506,Atlántico,M,15,cabecera,secundaria,1,1
8046507,Atlántico,F,33,cabecera,universitario,1,1
8046507,Atlántico,M,35,cabecera,secundaria,1,1
8046507,Atlántico,M,3,cabecera,ninguno,1,1
8046507,Atlántico,F,56,cabecera,primaria,1,1
8046507,Atlántico,M,50,cabecera,primaria,1,1
8046508,Atlántico,M,52,cabecera,primaria,2,1
8046508,Atlántico,M,33,cabecera,secundaria,2,1
8046509,Atlántico,F,70,cabecera,primaria,2,1
8046509,Atlántico,M,76,cabecera,primaria,2,1
8046509,Atlántico,M,42,cabecera,secundaria,2,1
8046509,Atlántico,M,27,cabecera,secundaria,2,1
8046509,Atlántico,M,47,cabecera,primaria,2,1
8046509,Atlántico,F,23,cabecera,secundaria,2,1
8046509,Atlántico,F,3,cabecera,ninguno,2,2
8046509,Atlántico,M,59,cabecera,primaria,2,1
8046510,Atlántico,F,36,cabecera,secundaria,2,1
8046510,Atlántico,M,9,cabecera,primaria,2,1
8046510,Atlántico,F,52,cabecera,secundaria,2,1
8046511,Atlántico,F,67,cabecera,primaria,2,1
8046511,Atlántico,M,69,cabecera,primaria,2,1
8046511,Atlántico,F,51,cabecera,tecnico,2,1
8046511,Atlántico,M,52,cabecera,tecnico,2,1
8046511,Atlántico,F,22,cabecera,tecnico,2,1
8046511,Atlántico,F,29,cabecera,tecnico,2,1
8046511,Atlántico,M,33,cabecera,posgrado,2,1
8046512,Atlántico,F,79,cabecera,secundaria,4,1
8046513,Atlántico,M,46,cabecera,secundaria,2,1
8046513,Atlántico,F,46,cabecera,primaria,2,1
8046513,Atlántico,M,16,cabecera,secundaria,2,1
8046513,Atlántico,F,10,cabecera,primaria,2,1
8046514,Atlántico,M,48,cabecera,primaria,1,1
8046514,Atlántico,F,55,cabecera,primaria,1,1
8046514,Atlántico,M,12,cabecera,secundaria,1,1
8046514,Atlántico,F,10,cabecera,primaria,1,1
8046514,Atlántico,M,8,cabecera,primaria,1,1
8046515,Atlántico,F,43,cabecera,primaria,2,1
8046515,Atlántico,M,46,cabecera,secundaria,2,1
8046515,Atlántico,F,74,cabecera,primaria,2,1
8046515,Atlántico,F,23,cabecera,secundaria,2,1
